apk,arm,rep,timeout,container,n_records,record_states,state,error_message,execution_time_seconds,c2_floor10,c2_campaign_floor,cov_method,cov_act,cov_mop,mop_unique,total_method_calls,trace_steps,logcat_lines,cov_sig_distinct,viol_lines,viol_distinct,verify_lines,ev_crash,ev_anr,ev_verify_error,ev_other,ev_proc_own,ev_proc_all,ev_first_crash_s,ev_top,fails,sa_methods_reach_mop,sa_activities,sa_activities_reach_mop,sa_complete,apk_json,excluded_in_manifest
com.sshborg_18.apk,ape,2,300,gh104_05,1,COMPLETED,COMPLETED,,361,270.0,255,26.675068262969965,100.0,26.63172939494998,0.0,1270.0,287,3638,1942,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,ape,3,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,27.17916404116782,100.0,27.060505002382087,0.0,1294.0,314,3801,1966,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_off_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,361,270.0,255,34.29951690821256,100.0,36.39828489757027,0.0,1633.0,309,4859,2478,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_off_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,29.678638941398866,100.0,30.061934254406857,0.0,1413.0,255,3799,2260,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_off_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,32.95526149968494,100.0,34.206765126250595,2.0,1569.0,282,5680,2448,2,2,0,1,0,0,0,1,1,260,crash:java.lang.NoSuchMethodError=1,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_on_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,365,270.0,255,32.136105860113425,100.0,33.58742258218199,0.0,1530.0,273,4593,2375,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_on_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,363,270.0,255,30.980886368409998,100.0,31.538828013339685,0.0,1475.0,262,2758,2320,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.sshborg_18.apk,aperv:mop_on_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,372,270.0,255,32.514177693761816,100.0,33.635064316341115,0.0,1548.0,324,4911,2393,0,0,0,0,0,0,0,0,0,,,,2099,2,2,True,ok,False
com.starry.greenstash_440.apk,ape,1,300,gh104_06,1,COMPLETED,COMPLETED,,370,270.0,255,11.70652760294911,50.0,4.995374653098982,0.0,651.0,111,1890,1586,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,ape,2,300,gh104_06,1,COMPLETED,COMPLETED,,362,270.0,255,11.70652760294911,50.0,4.995374653098982,0.0,651.0,107,3241,1586,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,ape,3,300,gh104_06,1,COMPLETED,COMPLETED,,364,270.0,255,11.418809566624708,50.0,4.902867715078631,0.0,635.0,111,3330,1568,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_off_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,365,270.0,255,37.241503326739796,50.0,34.55134135060129,0.0,2071.0,289,10473,4169,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_off_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,368,270.0,255,32.90775040460348,50.0,29.972247918593897,0.0,1830.0,250,7228,3830,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_off_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,365,270.0,255,31.882754900197806,50.0,29.139685476410733,0.0,1773.0,277,10296,3869,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_on_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,365,270.0,255,35.74896601330696,100.0,31.868640148011103,0.0,1988.0,283,7491,4008,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_on_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,366,270.0,255,31.810825391116705,100.0,29.047178538390376,0.0,1769.0,274,9371,3765,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.greenstash_440.apk,aperv:mop_on_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,376,270.0,255,37.43930947671282,100.0,35.47641073080481,0.0,2082.0,289,7713,4177,0,0,0,0,0,0,0,0,0,,,,2162,5,3,True,ok,False
com.starry.myne_500.apk,ape,1,300,gh104_07,1,COMPLETED,COMPLETED,,362,270.0,255,46.55021834061135,50.0,48.95482130815913,12.0,2132.0,263,8907,6246,19,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,ape,2,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,11.746724890829695,50.0,6.001348617666891,7.0,538.0,108,9267,2447,28,5,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,ape,3,300,gh104_07,1,COMPLETED,COMPLETED,,355,270.0,255,11.615720524017467,50.0,5.731625084288605,7.0,532.0,114,2205,1998,7,5,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_off_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,366,270.0,255,60.89519650655022,100.0,65.13823331085638,12.0,2789.0,332,24571,7682,57,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_off_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,342,270.0,255,45.65502183406114,50.0,47.87592717464599,12.0,2091.0,262,15246,6157,38,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_off_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,360,270.0,255,41.41921397379913,50.0,42.75118004045853,12.0,1897.0,365,20150,5919,50,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_on_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,42.5764192139738,50.0,44.504383007417395,12.0,1950.0,421,16153,5789,38,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_on_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,369,270.0,255,61.04803493449782,100.0,66.21712744436951,12.0,2796.0,290,25154,7410,58,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.starry.myne_500.apk,aperv:mop_on_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,364,270.0,255,44.10480349344978,50.0,46.45987862440998,12.0,2020.0,435,16443,6153,36,10,0,0,0,0,0,0,0,,,,1483,5,3,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,ape,1,300,gh104_00,1,COMPLETED,COMPLETED,,365,270.0,255,47.73384763741562,100.0,42.38532110091743,0.0,495.0,358,1956,1018,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,ape,2,300,gh104_00,1,COMPLETED,COMPLETED,,361,270.0,255,52.55544840887174,100.0,48.62385321100918,0.0,545.0,364,2202,1065,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,ape,3,300,gh104_00,1,COMPLETED,COMPLETED,,360,270.0,255,48.21600771456123,100.0,43.669724770642205,0.0,500.0,297,1235,595,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_off_llm_off,1,300,gh104_00,1,COMPLETED,COMPLETED,,366,270.0,255,59.209257473481195,100.0,58.1651376146789,0.0,614.0,334,3024,1299,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_off_llm_off,2,300,gh104_00,1,COMPLETED,COMPLETED,,365,270.0,255,60.173577627772424,100.0,57.43119266055046,0.0,624.0,254,2031,1312,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_off_llm_off,3,300,gh104_00,1,COMPLETED,COMPLETED,,361,270.0,255,55.930568948891036,100.0,52.66055045871559,0.0,580.0,299,2516,1267,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_on_llm_off,1,300,gh104_00,1,COMPLETED,COMPLETED,,363,270.0,255,59.787849566055925,100.0,57.247706422018354,0.0,620.0,272,2201,1329,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_on_llm_off,2,300,gh104_00,1,COMPLETED,COMPLETED,,365,270.0,255,57.85920925747347,100.0,53.39449541284404,0.0,600.0,301,2527,1285,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.surfaceocean.nexttraceroute_16.apk,aperv:mop_on_llm_off,3,300,gh104_00,1,COMPLETED,COMPLETED,,366,270.0,255,62.77724204435873,100.0,60.91743119266055,0.0,651.0,316,2538,1336,0,0,0,0,0,0,0,0,0,,,,545,1,1,True,ok,False
com.tananaev.passportreader_22.apk,ape,1,300,gh104_01,1,COMPLETED,COMPLETED,,360,270.0,255,51.94805194805194,50.0,66.66666666666666,38.0,40.0,291,8269,1997,154,40,0,0,1,0,0,1,1,,anr:com.tananaev.passportreader=1,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,ape,2,300,gh104_01,1,COMPLETED,COMPLETED,,360,270.0,255,57.14285714285714,50.0,66.66666666666666,37.0,44.0,352,9355,1988,190,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,ape,3,300,gh104_01,1,COMPLETED,COMPLETED,,359,270.0,255,51.94805194805194,50.0,66.66666666666666,38.0,40.0,516,5819,1977,117,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_off_llm_off,1,300,gh104_01,1,COMPLETED,COMPLETED,,365,270.0,255,57.14285714285714,50.0,66.66666666666666,38.0,44.0,364,13931,1988,268,40,0,0,1,0,0,1,1,,anr:com.tananaev.passportreader=1,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_off_llm_off,2,300,gh104_01,1,COMPLETED,COMPLETED,,364,270.0,255,53.246753246753244,50.0,66.66666666666666,38.0,41.0,373,12168,1985,231,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_off_llm_off,3,300,gh104_01,1,COMPLETED,COMPLETED,,363,270.0,255,57.14285714285714,50.0,66.66666666666666,37.0,44.0,397,12160,1988,225,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_on_llm_off,1,300,gh104_01,1,COMPLETED,COMPLETED,,365,270.0,255,59.74025974025974,100.0,72.22222222222221,38.0,46.0,285,8035,1990,190,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_on_llm_off,2,300,gh104_01,1,COMPLETED,COMPLETED,,364,270.0,255,59.74025974025974,100.0,72.22222222222221,38.0,46.0,331,12196,1993,271,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tananaev.passportreader_22.apk,aperv:mop_on_llm_off,3,300,gh104_01,1,COMPLETED,COMPLETED,,364,270.0,255,64.93506493506493,100.0,72.22222222222221,37.0,50.0,364,10666,2007,188,40,0,0,0,0,0,0,0,,,,18,7,5,True,ok,False
com.tk.quicksearch_65.apk,ape,1,300,gh104_02,1,COMPLETED,COMPLETED,,364,270.0,255,10.581222056631892,16.666666666666664,5.65131635365749,16.0,3763.0,249,7363,3763,34,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,ape,2,300,gh104_02,1,COMPLETED,COMPLETED,,362,270.0,255,11.121109017799398,16.666666666666664,6.397393019466597,16.0,3955.0,228,7063,4014,34,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,ape,3,300,gh104_02,1,COMPLETED,COMPLETED,,362,270.0,255,9.90073953266035,16.666666666666664,5.368321756281622,16.0,3521.0,264,3717,3521,17,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_off_llm_off,1,300,gh104_02,1,COMPLETED,COMPLETED,,367,270.0,255,26.086100722661193,33.33333333333333,21.67052568390361,16.0,9277.0,208,14842,9341,34,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_off_llm_off,2,300,gh104_02,1,COMPLETED,COMPLETED,,370,270.0,255,23.07173185614262,33.33333333333333,17.888688791698826,16.0,8205.0,115,8685,8269,17,17,0,0,1,0,0,0,1,,anr:com.google.android.googlequicksearchbox=1,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_off_llm_off,3,300,gh104_02,1,COMPLETED,COMPLETED,,364,270.0,255,23.40634929561623,33.33333333333333,18.900608867164053,16.0,8324.0,164,8743,8388,17,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_on_llm_off,1,300,gh104_02,1,COMPLETED,COMPLETED,,370,270.0,255,23.285437111604757,66.66666666666666,18.06020066889632,16.0,8281.0,144,8689,8345,17,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_on_llm_off,2,300,gh104_02,1,COMPLETED,COMPLETED,,367,270.0,255,23.74377864634592,66.66666666666666,20.09261641368665,16.0,8444.0,185,8964,8508,17,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.tk.quicksearch_65.apk,aperv:mop_on_llm_off,3,300,gh104_02,1,COMPLETED,COMPLETED,,361,270.0,255,24.961336220228887,83.33333333333334,20.05831403824715,16.0,8877.0,189,9310,8941,17,17,0,0,0,0,0,0,0,,,,11661,10,6,True,ok,False
com.trianguloy.urlchecker_47.apk,ape,1,300,gh104_03,1,COMPLETED,COMPLETED,,357,270.0,255,57.51995089011663,90.0,38.88888888888889,0.0,937.0,223,1480,939,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,ape,2,300,gh104_03,1,COMPLETED,COMPLETED,,362,270.0,255,50.70595457335789,90.0,38.88888888888889,0.0,826.0,316,1821,828,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,ape,3,300,gh104_03,1,COMPLETED,COMPLETED,,360,270.0,255,31.860036832412526,70.0,22.22222222222222,0.0,519.0,219,962,521,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_off_llm_off,1,300,gh104_03,1,COMPLETED,COMPLETED,,363,270.0,255,49.66236955187232,100.0,38.88888888888889,0.0,809.0,268,1224,811,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_off_llm_off,2,300,gh104_03,1,COMPLETED,COMPLETED,,364,270.0,255,33.51749539594843,80.0,22.22222222222222,0.0,546.0,264,1108,548,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_off_llm_off,3,300,gh104_03,1,COMPLETED,COMPLETED,,362,270.0,255,34.06998158379374,80.0,22.22222222222222,0.0,555.0,228,1192,557,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_on_llm_off,1,300,gh104_03,1,COMPLETED,COMPLETED,,364,270.0,255,53.161448741559234,90.0,38.88888888888889,0.0,866.0,255,1234,868,0,0,0,0,0,0,0,0,0,,,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_on_llm_off,2,300,gh104_03,1,COMPLETED,COMPLETED,,364,270.0,255,53.2842234499693,100.0,38.88888888888889,0.0,868.0,246,2070,870,0,0,0,3,0,0,0,3,3,216,crash:java.lang.AssertionError=3,,18,10,0,True,ok,False
com.trianguloy.urlchecker_47.apk,aperv:mop_on_llm_off,3,300,gh104_03,1,COMPLETED,COMPLETED,,358,270.0,255,44.68999386126458,90.0,38.88888888888889,0.0,728.0,195,1937,730,0,0,0,1,0,0,0,1,1,132,crash:java.lang.AssertionError=1,,18,10,0,True,ok,False
com.vermont.possin_8.apk,ape,1,300,gh104_04,1,COMPLETED,COMPLETED,,360,270.0,255,16.563658838071692,46.666666666666664,15.348837209302326,7.0,268.0,253,902,603,7,5,0,0,0,0,0,0,0,,,,430,16,8,,ok,False
com.vermont.possin_8.apk,ape,2,300,gh104_04,1,COMPLETED,COMPLETED,,361,270.0,255,18.355995055624227,46.666666666666664,17.209302325581397,7.0,297.0,244,1212,911,7,5,0,0,0,0,0,0,0,,,,430,16,8,,ok,False
com.vermont.possin_8.apk,ape,3,300,gh104_04,1,COMPLETED,COMPLETED,,357,270.0,255,19.468479604449936,46.666666666666664,19.53488372093023,7.0,315.0,263,1808,1509,7,5,0,0,0,0,0,0,0,,,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_off_llm_off,1,300,gh104_04,1,COMPLETED,COMPLETED,,370,270.0,255,18.912237330037083,46.666666666666664,19.767441860465116,7.0,306.0,253,1827,641,7,5,0,3,0,0,0,3,3,217,crash:java.lang.NullPointerException=2;crash:java.lang.RuntimeException=1,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_off_llm_off,2,300,gh104_04,1,COMPLETED,COMPLETED,,369,270.0,255,18.294190358467244,40.0,17.906976744186046,0.0,296.0,172,1249,578,0,0,0,2,0,0,0,2,2,205,crash:java.lang.RuntimeException=1;crash:java.lang.NullPointerException=1,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_off_llm_off,3,300,gh104_04,1,COMPLETED,COMPLETED,,362,270.0,255,19.097651421508036,46.666666666666664,19.069767441860467,7.0,309.0,242,2605,1650,7,5,0,2,0,0,0,2,2,217,crash:java.lang.RuntimeException=1;crash:java.lang.NullPointerException=1,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_on_llm_off,1,300,gh104_04,1,COMPLETED,COMPLETED,,367,270.0,255,27.6885043263288,60.0,27.44186046511628,12.0,448.0,260,4218,1626,26,10,0,3,0,0,0,3,3,108,crash:java.lang.NullPointerException=2;crash:java.lang.RuntimeException=1,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_on_llm_off,2,300,gh104_04,1,COMPLETED,COMPLETED,,364,270.0,255,28.121137206427687,66.66666666666666,28.604651162790695,12.0,455.0,263,4104,1634,26,10,0,3,0,0,0,3,3,197,crash:java.lang.NullPointerException=2;crash:java.lang.RuntimeException=1,,430,16,8,,ok,False
com.vermont.possin_8.apk,aperv:mop_on_llm_off,3,300,gh104_04,1,COMPLETED,COMPLETED,,362,270.0,255,27.441285537700864,66.66666666666666,27.209302325581397,7.0,444.0,264,7038,2228,28,5,0,5,0,0,0,5,5,142,crash:java.lang.NullPointerException=4;crash:java.lang.RuntimeException=1,,430,16,8,,ok,False
com.vishaltelangre.nerdcalci_490.apk,ape,1,300,gh104_05,1,COMPLETED,COMPLETED,,356,270.0,255,50.611060189428656,100.0,47.171145685997175,0.0,3313.0,288,6065,4031,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,ape,2,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,38.78704552398411,100.0,35.21923620933522,0.0,2539.0,241,5659,2964,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,ape,3,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,44.378246257256336,100.0,41.47807637906648,0.0,2905.0,258,3762,3624,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_off_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,365,270.0,255,48.120989917506876,100.0,45.12022630834512,0.0,3150.0,257,6321,3868,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_off_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,39.00091659028414,100.0,34.4059405940594,0.0,2553.0,216,4336,2553,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_off_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,44.56156431408494,100.0,41.40735502121641,0.0,2917.0,241,4056,3635,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_on_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,361,270.0,255,46.226703330278035,100.0,42.220650636492216,0.0,3026.0,303,6689,3744,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_on_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,387,270.0,255,45.432325084020775,100.0,41.230551626591236,0.0,2974.0,291,6676,3692,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vishaltelangre.nerdcalci_490.apk,aperv:mop_on_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,50.51940116101436,100.0,48.125884016973124,0.0,3307.0,308,5822,4025,0,0,0,0,0,0,0,0,0,,,,2828,3,2,True,ok,False
com.vrem.wifianalyzer_71.apk,ape,1,300,gh104_06,1,COMPLETED,COMPLETED,,369,270.0,255,68.12366737739872,100.0,100.0,10.0,1278.0,346,7656,2403,35,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,ape,2,300,gh104_06,1,COMPLETED,COMPLETED,,361,270.0,255,67.0042643923241,100.0,100.0,10.0,1257.0,296,4766,2379,20,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,ape,3,300,gh104_06,1,COMPLETED,COMPLETED,,367,270.0,255,68.60341151385929,100.0,100.0,10.0,1287.0,271,5518,2468,25,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_off_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,364,270.0,255,68.49680170575692,100.0,100.0,10.0,1285.0,341,8146,2407,30,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_off_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,366,270.0,255,69.24307036247335,100.0,100.0,10.0,1299.0,340,5246,2482,20,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_off_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,358,270.0,255,67.85714285714286,100.0,100.0,10.0,1273.0,372,5932,2398,20,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_on_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,365,270.0,255,68.28358208955224,100.0,100.0,10.0,1281.0,368,4986,2406,16,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_on_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,366,270.0,255,68.49680170575692,100.0,100.0,10.0,1285.0,356,8139,2410,35,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.vrem.wifianalyzer_71.apk,aperv:mop_on_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,359,270.0,255,67.85714285714286,100.0,100.0,10.0,1273.0,311,7385,2465,25,10,0,0,0,0,0,0,0,,,,12,1,0,True,ok,False
com.yogeshpaliyal.deepr_28.apk,ape,1,300,gh104_07,1,COMPLETED,COMPLETED,,367,270.0,255,43.8821268417681,50.0,48.18971759594497,0.0,2740.0,283,11197,7607,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,ape,2,300,gh104_07,1,COMPLETED,COMPLETED,,362,270.0,255,40.15054452274183,50.0,44.786386676321506,0.0,2507.0,255,9103,5456,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,ape,3,300,gh104_07,1,COMPLETED,COMPLETED,,363,270.0,255,33.39205637411916,50.0,35.80738595220854,0.0,2085.0,252,3816,3694,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_off_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,364,270.0,255,41.543882126841766,50.0,45.58291093410572,0.0,2594.0,226,13536,5541,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_off_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,368,270.0,255,41.76809737347854,50.0,45.981173062997826,0.0,2608.0,256,7396,4253,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_off_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,360,270.0,255,43.9301729660474,50.0,49.8189717595945,0.0,2743.0,263,14027,5701,0,0,0,2,0,0,0,2,2,126,crash:java.lang.IllegalStateException=1;crash:java.util.NoSuchElementException=1,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_on_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,36.85137732222934,100.0,40.55032585083273,0.0,2301.0,306,7442,4531,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_on_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,369,270.0,255,39.55797565663037,100.0,43.519188993482985,0.0,2470.0,249,9327,4697,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
com.yogeshpaliyal.deepr_28.apk,aperv:mop_on_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,42.40871236386931,100.0,46.88631426502534,0.0,2648.0,250,7508,4847,0,0,0,0,0,0,0,0,0,,,,2762,7,4,,ok,False
de.luhmer.owncloudnewsreader_196.apk,ape,1,300,gh104_00,1,COMPLETED,COMPLETED,,360,270.0,255,18.679823069071112,28.57142857142857,31.182795698924732,4.0,549.0,224,4699,1575,12,3,0,0,0,0,0,0,0,,,,93,7,3,,ok,False
de.luhmer.owncloudnewsreader_196.apk,ape,2,300,gh104_00,1,COMPLETED,COMPLETED,,362,270.0,255,19.394351820347055,28.57142857142857,32.25806451612903,4.0,570.0,223,5900,1599,16,3,0,0,0,0,0,0,0,,,,93,7,3,,ok,False
