apk,dex_files,wrappers,arity_pairs,arity_wrappers,arity_call_sites,arity_inline_hooks,arity_detail,subtype_unwoven,subtype_targets,subtype_detail,before_hooks,branch_target_hooks,branch_detail,keystore_entry_calls,keystore_entry_woven,error
com.iyps_158.apk,16,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,8,0,,0,0,
com.jerboa_87.apk,22,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,25,0,,0,0,
com.js.nowakelock_87.apk,18,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
com.kin.easynotes_14.apk,19,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,4,3,Ljava/security/PublicKey;.getEncoded:()[B:2|Ljavax/crypto/SecretKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,19,0,,0,0,
com.kolktech.linxshare_22.apk,7,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
com.kwasow.musekit_1721768604.apk,20,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,6,0,,0,0,
com.kylecorry.trail_sense_145.apk,22,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,7,0,,0,0,
com.leekleak.trafficlight_38.apk,19,135,13,8,4,0,java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,4,2,Ljava/security/PublicKey;.getEncoded:()[B:3|Ljava/security/PrivateKey;.getEncoded:()[B:1,117,1,SignatureSpec_updateEvent:1,1,0,
com.luk.saucenao_27.apk,10,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
com.manimarank.spell4wiki_21.apk,17,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,9,0,,0,0,
com.matedroid_178120864.apk,19,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
com.mateusrodcosta.apps.share2storage_34.apk,22,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,6,0,,0,0,
com.mateusrodcosta.apps.vidyamusic_2200.apk,22,135,13,8,5,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,0,0,,33,0,,0,0,
com.mensinator.app_24.apk,14,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
com.micoyc.speakthat_58.apk,12,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
com.nononsenseapps.feeder.play_4025.apk,22,135,13,8,3,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,5,2,Ljavax/crypto/SecretKey;.getEncoded:()[B:3|Ljava/security/PublicKey;.getEncoded:()[B:2,17,0,,0,0,
com.ominous.quickweather_112.apk,17,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,13,0,,0,0,
com.owncloud.android_48000100.apk,34,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,34,2,KeyStoreSpec_loadEvent:2,0,0,
com.password.monitor_102.apk,17,135,13,8,3,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,12,0,,0,0,
com.quantum_prof.phantalandwaittimes_5.apk,13,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
com.rastislavkish.vscan_24.apk,14,135,13,8,5,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,0,0,,22,0,,0,0,
com.rtbishop.look4sat_410.apk,19,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
com.sakethh.linkora_50.apk,21,135,13,8,6,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,29,0,,0,0,
com.sapuseven.untis_29198884.apk,22,135,13,8,8,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:4|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,35,0,,0,0,
com.schwegelbin.openbible_46.apk,10,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,5,0,,0,0,
